# x_m, y_m, w_tr_right_m, w_tr_left_m
9.605438055507422, 71.39825830395543, 0.9856086159070804, 1.111427094948162
9.551346270367564, 71.32373221854577, 0.9856086159070804, 1.111427094948162
9.498082896584974, 71.24879198578994, 0.9856086159070804, 1.111427094948162
9.44563324073894, 71.17344523562937, 0.9856086159070804, 1.111427094948162
9.39398260940874, 71.09769959800532, 0.9856086159070804, 1.111427094948162
9.343116309173642, 71.0215627028591, 0.9856086159070804, 1.111427094948162
9.293019646612933, 70.94504218013215, 0.9856086159070804, 1.111427094948162
9.24367792830588, 70.86814565976564, 0.9856086159070804, 1.111427094948162
9.19507646083178, 70.7908807717011, 0.9856086159070804, 1.111427094948162
9.1472005507699, 70.71325514587971, 0.9856086159070804, 1.111427094948162
9.100035504699513, 70.63527641224286, 0.9856086159070804, 1.111427094948162
9.053566629199908, 70.55695220073187, 0.9856086159070804, 1.111427094948162
9.007779230850353, 70.4782901412881, 0.9856086159070804, 1.111427094948162
8.962658616230136, 70.39929786385287, 0.9856086159070804, 1.111427094948162
8.918190091918529, 70.3199829983675, 0.9856086159070804, 1.111427094948162
8.874358964494812, 70.24035317477329, 0.9856086159070804, 1.111427094948162
8.831150540538259, 70.16041602301165, 0.9856086159070804, 1.111427094948162
8.78855012662815, 70.08017917302385, 0.9856086159070804, 1.111427094948162
8.746543029343771, 69.99965025475127, 0.9856086159070804, 1.111427094948162
8.705114555264393, 69.91883689813523, 0.9856086159070804, 1.111427094948162
8.66425001096929, 69.83774673311702, 0.9856086159070804, 1.111427094948162
8.62393470303775, 69.75638738963801, 0.9856086159070804, 1.111427094948162
8.584153938049045, 69.67476649763955, 0.9856086159070804, 1.111427094948162
8.544893022582453, 69.59289168706295, 0.9856086159070804, 1.111427094948162
8.506137263217255, 69.51077058784954, 0.9856086159070804, 1.111427094948162
8.467871966532728, 69.42841082994065, 0.9856086159070804, 1.111427094948162
8.430082439108151, 69.34582004327763, 0.9856086159070804, 1.111427094948162
8.392753987522797, 69.26300585780177, 0.9856086159070804, 1.111427094948162
8.355871918355952, 69.17997590345448, 0.9856086159070804, 1.111427094948162
8.319421538186887, 69.09673781017703, 0.9856086159070804, 1.111427094948162
8.283388153594885, 69.01329920791075, 0.9856086159070804, 1.111427094948162
8.247757071159224, 68.92966772659703, 0.9856086159070804, 1.111427094948162
8.212513597459175, 68.84585099617716, 0.9856086159070804, 1.111427094948162
8.177643039074027, 68.76185664659245, 0.9856086159070804, 1.111427094948162
8.143130702583052, 68.6776923077843, 0.9856086159070804, 1.111427094948162
8.108961894565528, 68.593365609694, 0.9856086159070804, 1.111427094948162
8.075121921600733, 68.50888418226288, 0.9856086159070804, 1.111427094948162
8.041596090267948, 68.42425565543228, 0.9856086159070804, 1.111427094948162
8.008369707146448, 68.33948765914353, 0.9856086159070804, 1.111427094948162
7.975428078815513, 68.25458782333797, 0.9856086159070804, 1.111427094948162
7.942756511854422, 68.16956377795694, 0.9856086159070804, 1.111427094948162
7.910340312842452, 68.08442315294175, 0.9856086159070804, 1.111427094948162
7.8781647883588795, 67.99917357823377, 0.9856086159070804, 1.111427094948162
7.846215244982985, 67.91382268377428, 0.9856086159070804, 1.111427094948162
7.814476989294043, 67.82837809950466, 0.9856086159070804, 1.111427094948162
7.782935327871336, 67.74284745536622, 0.9856086159070804, 1.111427094948162
7.751575567294141, 67.6572383813003, 0.9856086159070804, 1.111427094948162
7.720383014141734, 67.57155850724821, 0.9856086159070804, 1.111427094948162
7.689342974993396, 67.48581546315131, 0.9856086159070804, 1.111427094948162
7.658440756428406, 67.40001687895095, 0.9856086159070804, 1.111427094948162
7.627661665026035, 67.31417038458841, 0.9856086159070804, 1.111427094948162
7.596991007365567, 67.22828361000506, 0.9856086159070804, 1.111427094948162
7.5664140900262815, 67.14236418514224, 0.9856086159070804, 1.111427094948162
7.535916219631667, 67.0564197399174, 0.9856086159070804, 1.111427094948162
7.505485144537565, 66.97045658794167, 0.9856086159070804, 1.111427094948162
